case,source_platform,rating_1_5,text,stance,theme_codes,pulled_by,post_date,has_text,unnamed_9,post_date_norm,year,ym,rating_1_5_num
DAA,YandexMaps,5,Один из лучших интерьерных торговых центров. Есть все для ремонта и отделки!,positive,renovation,Mariia,2021-12-26 00:00:00,yes,NA,2021-12-26,2021,2021-12,5
DAA,YandexMaps,5,Один из лучших интерьерных торговых центров. Есть все для ремонта и отделки!,positive,interior_design,Mariia,2021-12-26 00:00:00,yes,NA,2021-12-26,2021,2021-12,5
DAA,YandexMaps,3,"Непонятное место: много каких-то арендаторов, мастерских, никаких реклам и вывесок",negative,infrastructure,Mariia,2021-12-11 00:00:00,yes,NA,2021-12-11,2021,2021-12,3
DAA,YandexMaps,3,"Непонятное место: много каких-то арендаторов, мастерских, никаких реклам и вывесок",negative,navigation,Mariia,2021-12-11 00:00:00,yes,NA,2021-12-11,2021,2021-12,3
DAA,YandexMaps,3,"Непонятное место: много каких-то арендаторов, мастерских, никаких реклам и вывесок",negative,commerce,Mariia,2021-12-11 00:00:00,yes,NA,2021-12-11,2021,2021-12,3
DAA,YandexMaps,3,Место не очень развито. Пока только 3. Редкие выставки.,negative,underdeveloped,Mariia,28 декабря 2021,yes,NA,2021-12-28,2021,2021-12,3
DAA,YandexMaps,3,Место не очень развито. Пока только 3. Редкие выставки.,negative,events_frequency_low,Mariia,28 декабря 2021,yes,NA,2021-12-28,2021,2021-12,3
DAA,YandexMaps,5,"Был на рождественской ярмарке ""маркет у моря"". Классное место, похоже на севкабель. Кому нравятся огромные промышленные помещения получит большое удовольствие.",positive,events,Mariia,27 декабря 2021,yes,NA,2021-12-27,2021,2021-12,5
DAA,YandexMaps,5,"Был на рождественской ярмарке ""маркет у моря"". Классное место, похоже на севкабель. Кому нравятся огромные промышленные помещения получит большое удовольствие.",positive,industrial_aesthetic,Mariia,27 декабря 2021,yes,NA,2021-12-27,2021,2021-12,5
DAA,YandexMaps,5,"Был на рождественской ярмарке ""маркет у моря"". Классное место, похоже на севкабель. Кому нравятся огромные промышленные помещения получит большое удовольствие.",positive,comparison_sevkabel,Mariia,27 декабря 2021,yes,NA,2021-12-27,2021,2021-12,5
DAA,YandexMaps,5,"Отличное пространство для дизайнеров, архитекторов !!! Честно говоря здесь можно найти все для вашего дома и ремонта ) Прекрасные кафе в центре пространства",positive,design_cluster,Mariia,9 января 2022,yes,NA,2022-01-09,2022,2022-01,5
DAA,YandexMaps,5,"Отличное пространство для дизайнеров, архитекторов !!! Честно говоря здесь можно найти все для вашего дома и ремонта ) Прекрасные кафе в центре пространства",positive,retail_home_improvement,Mariia,9 января 2022,yes,NA,2022-01-09,2022,2022-01,5
DAA,YandexMaps,5,"Отличное пространство для дизайнеров, архитекторов !!! Честно говоря здесь можно найти все для вашего дома и ремонта ) Прекрасные кафе в центре пространства",positive,food_drink,Mariia,9 января 2022,yes,NA,2022-01-09,2022,2022-01,5
DAA,YandexMaps,5,"Мне нравится это пространство, тут можно найти всё для ремонта, отделки и интерьера, всегда есть парковочные места 👍🏻",positive,retail_home_improvement,Mariia,16 января 2022,yes,NA,2022-01-16,2022,2022-01,5
DAA,YandexMaps,5,"Мне нравится это пространство, тут можно найти всё для ремонта, отделки и интерьера, всегда есть парковочные места 👍🏻",positive,parking_availability,Mariia,16 января 2022,yes,NA,2022-01-16,2022,2022-01,5
DAA,YandexMaps,5,"Мне нравится это пространство, тут можно найти всё для ремонта, отделки и интерьера, всегда есть парковочные места 👍🏻",positive,convenience,Mariia,16 января 2022,yes,NA,2022-01-16,2022,2022-01,5
DAA,YandexMaps,5,Хорошее место. Есть много интересного,positive,variety_general,Mariia,11 января 2022,yes,NA,2022-01-11,2022,2022-01,5
DAA,YandexMaps,5,"Отличный стильный центр, много разных шоу румов на любой вкус и интерес. Но вот отопление все время минимальное (((А из вентиояционной трубы подаётся холодный воздух, что создаёт дополнительный дискомфорт. В остальном все отлично, есть возможность бесплатной парковки в течение 30 минут, кафе во дворе и даже бургерный вагончик=)",mixed,showrooms,Mariia,1 января 2022,yes,NA,2022-01-01,2022,2022-01,5
DAA,YandexMaps,5,"Отличный стильный центр, много разных шоу румов на любой вкус и интерес. Но вот отопление все время минимальное (((А из вентиояционной трубы подаётся холодный воздух, что создаёт дополнительный дискомфорт. В остальном все отлично, есть возможность бесплатной парковки в течение 30 минут, кафе во дворе и даже бургерный вагончик=)",mixed,climate_control_issue,Mariia,1 января 2022,yes,NA,2022-01-01,2022,2022-01,5
DAA,YandexMaps,5,"Отличный стильный центр, много разных шоу румов на любой вкус и интерес. Но вот отопление все время минимальное (((А из вентиояционной трубы подаётся холодный воздух, что создаёт дополнительный дискомфорт. В остальном все отлично, есть возможность бесплатной парковки в течение 30 минут, кафе во дворе и даже бургерный вагончик=)",mixed,ventilation,Mariia,1 января 2022,yes,NA,2022-01-01,2022,2022-01,5
DAA,YandexMaps,5,"Отличный стильный центр, много разных шоу румов на любой вкус и интерес. Но вот отопление все время минимальное (((А из вентиояционной трубы подаётся холодный воздух, что создаёт дополнительный дискомфорт. В остальном все отлично, есть возможность бесплатной парковки в течение 30 минут, кафе во дворе и даже бургерный вагончик=)",mixed,parking_policy,Mariia,1 января 2022,yes,NA,2022-01-01,2022,2022-01,5
DAA,YandexMaps,5,"Отличный стильный центр, много разных шоу румов на любой вкус и интерес. Но вот отопление все время минимальное (((А из вентиояционной трубы подаётся холодный воздух, что создаёт дополнительный дискомфорт. В остальном все отлично, есть возможность бесплатной парковки в течение 30 минут, кафе во дворе и даже бургерный вагончик=)",mixed,food_drink,Mariia,1 января 2022,yes,NA,2022-01-01,2022,2022-01,5
DAA,YandexMaps,5,Хорошее место. Вполне. А еще у нас здесь шоурум старинных часов и граммофонов. Приглашаем в гости),positive,retail,Mariia,28 декабря 2021,yes,NA,2021-12-28,2021,2021-12,5
DAA,YandexMaps,5,Хорошее место. Вполне. А еще у нас здесь шоурум старинных часов и граммофонов. Приглашаем в гости),positive,tenant_promo,Mariia,28 декабря 2021,yes,NA,2021-12-28,2021,2021-12,5
DAA,YandexMaps,3,Место не очень развито. Пока только 3. Редкие выставки.,negative,underdeveloped,Mariia,28 декабря 2021,yes,NA,2021-12-28,2021,2021-12,3
DAA,YandexMaps,3,Место не очень развито. Пока только 3. Редкие выставки.,negative,events_frequency_low,Mariia,28 декабря 2021,yes,NA,2021-12-28,2021,2021-12,3
DAA,YandexMaps,5,"Был на рождественской ярмарке ""маркет у моря"". Классное место, похоже на севкабель. Кому нравятся огромные промышленные помещения получит большое удовольствие.",positive,events,Mariia,27 декабря 2021,yes,NA,2021-12-27,2021,2021-12,5
